,meteo_temp_max,meteo_temp_min,meteo_temp_mean,meteo_temp_max-min,meteo_pressure_max,meteo_pressure_min,meteo_pressure_mean,meteo_pressure_max-min,meteo_relhum_max,meteo_relhum_min,meteo_relhum_mean,meteo_relhum_max-min,meteo_wind_speed,meteo_precipitation,prtcl_elem_carbon_inPM10,prtcl_org_carbon_inPM10,prtcl_tot_carbon_inPM10,prtcl_sec_org_carbon_inOC,prtcl_elem_carbon_unit,prtcl_org_carbon_unit,prtcl_org_by_elem_carbon,prtcl_pm10_unit,prtcl_sec_carbon_unit,prtcl_tot_carbon_unit,no2,weekdays,weeknum,months,year,season,meteo_wind_direction_numerical
07-03-13,17.9,7.4,12.6,10.5,991.8,990.2,990.7,1.6,96,61,76,35,1.4,0,12.52146932,32.50180067,45.02326999,17.10227748,2.733841671,7.096194126,2.595685845,21.83323379,1.21361081,9.830035797,104.4311006,3,10,3,2013,1,225
08-03-13,17.2,5.4,11.7,11.8,989.3,987.8,988.4,1.5,97,61,79,36,0.8,0.4,6.826449545,30.91600821,37.74247833,52.48768424,1.945615351,8.811412105,4.52885618,28.50113134,4.624906163,10.75703332,67.73558682,4,10,3,2013,1,225
11-03-13,14.1,4.4,7.9,9.7,986.1,984.8,985.3,1.3,99,65,85,34,0.2,0,7.202693232,30.35455004,37.55724094,48.94175926,2.110948477,8.89624049,4.214333314,29.30776598,4.353976604,11.00718829,82.23038375,0,11,3,2013,1,67.5
12-03-13,10.7,4.4,8.5,6.3,984.8,982.6,983.6,2.2,90,83,86,7,1.1,1,6.188870279,30.13565292,36.3245232,55.80984729,2.813407543,13.6994103,4.869330194,45.45914547,7.645619966,16.51281784,50.82985116,1,11,3,2013,1,67.5
13-03-13,11.4,4.4,7.4,7,982.4,982.1,982.2,0.3,100,75,89,25,0.8,11.4,5.446024769,26.83586254,32.2818771,56.33245449,1.371407715,6.757756436,4.927605671,25.18181194,3.806810069,8.129161581,80.17914894,2,11,3,2013,1,22.5
14-03-13,7.5,-1.4,-0.3,8.9,982.8,979.3,980.8,3.5,94,84,89,10,2.7,7.7,3.587355169,24.7413563,28.32871259,68.80064608,0.768856316,5.302666494,6.896823742,21.43240019,3.648268807,6.071523049,9.981247517,3,11,3,2013,1,67.5
15-03-13,4.2,-1.6,0.6,5.8,999.3,987.2,993,12.1,65,36,54,29,1.7,0,3.897014552,22.33564463,26.23265919,62.45706132,1.045641829,5.993070846,5.731475809,26.83186872,3.743095933,7.038712675,33.86116522,4,11,3,2013,1,0
18-03-13,8.3,1.5,6.2,6.8,990.9,977.7,983.6,13.2,91,77,86,14,0.8,20.1,11.41514093,27.68410782,39.09924875,11.27510922,2.316609435,5.618263127,2.425209465,20.29418164,0.633465304,7.934872562,66.64482254,0,12,3,2013,1,22.5
19-03-13,15.2,3.8,9.2,11.4,989.9,981.2,985.6,8.7,88,37,60,51,1.7,0,11.19521339,24.08946217,35.28466483,10.27310362,2.924164297,6.292112777,2.151764449,26.11977276,0.527634972,9.216274273,53.16685581,1,12,3,2013,1,225
20-03-13,15.1,0,10.2,15.1,992.6,991.5,991.9,1.1,90,43,59,47,1.6,7.9,10.03538528,23.80033793,33.83572056,9.271098025,1.9183644,4.549672954,2.371641673,19.11600149,0.421804639,6.468036847,64.3093076,2,12,3,2013,1,225
21-03-13,12.8,3.4,6.2,9.4,997.8,992.4,994.7,5.4,85,48,71,37,1.2,0.3,8.663111321,27.21917057,35.88228401,52.180511,2.017524114,6.338985033,3.141962462,23.28867816,3.307714782,8.356509641,39.99139592,3,12,3,2013,1,45
22-03-13,9.9,-1.6,4.4,11.5,1000.3,998.1,999.3,2.2,89,46,64,43,1.5,0,3.010359981,22.498708,25.50906798,79.89672675,0.845687097,6.320462391,7.473759995,28.0925571,5.049842566,7.166149488,39.99139592,4,12,3,2013,1,67.5
25-03-13,-1.6,-3.9,-2.5,2.3,998.1,991.9,994.6,6.2,95,72,86,23,3.7,11.8,4.642450793,30.05614658,34.69860196,76.79295031,0.936187095,6.061060808,6.474198203,20.16579468,4.654467414,6.997248827,38.39938861,0,13,3,2013,1,22.5
26-03-13,-0.5,-2.8,-2,2.3,993.2,989.5,991.1,3.7,90,79,84,11,1.8,1.5,4.538412854,26.27155315,30.80997133,74.04481223,1.607786985,9.307011632,5.7887094,35.42619494,6.891359287,10.91480051,41.15640978,1,13,3,2013,1,0
27-03-13,3.3,-2.7,1,6,998.6,994.6,996.3,4,78,56,63,22,0.9,0,4.864813606,26.86585019,31.73066497,72.79357116,1.837791079,10.1491699,5.522482949,37.77721467,7.387943213,11.98696142,33.09260154,2,13,3,2013,1,67.5
28-03-13,9,-4.6,3.4,13.6,999.2,997.6,998.5,1.6,85,53,70,32,0.8,0,4.822209235,24.77916208,29.60136842,70.76080868,2.439050906,12.53318444,5.138549755,50.5795329,8.868582661,14.97223388,52.90305583,3,13,3,2013,1,90
29-03-13,10.5,4,5.9,6.5,992,991,991.5,1,91,85,88,6,1.7,21,3.812164378,24.48369024,28.29585677,76.60620577,1.454463539,9.341316695,6.422516926,38.15322201,7.156028289,10.79578105,26.64018569,4,13,3,2013,1,45
01-04-13,5.6,1.4,3.8,4.2,991,989.6,990.5,1.4,92,67,78,25,1.6,3.2,5.162191983,24.01220516,29.17439887,67.52120434,1.396385276,7.089550276,5.018685237,29.35196333,4.99152274,8.485936096,41.51345729,0,14,4,2013,1,90
02-04-13,5,2,2.9,3,987,985.8,986.2,1.2,94,86,90,8,1.9,11.6,6.512219588,23.54072008,30.05294098,58.43620291,1.338307014,4.837783857,3.614853548,20.55070465,2.827017191,6.176091139,56.38672889,1,14,4,2013,1,22.5
03-04-13,4.4,2.5,3.8,1.9,991.2,986.6,988.9,4.6,91,78,83,13,0.5,0,4.364645808,27.41605799,31.78070237,76.08061994,1.526116364,9.586137472,6.281393541,34.96541143,7.293192817,11.11225334,70.73209207,2,14,4,2013,1,157.5
04-04-13,11.8,2.4,7.8,9.4,991.3,990.1,990.6,1.2,83,50,66,33,0.6,0.7,5.05469724,27.63749555,32.69219191,72.52090755,1.462933069,7.998858144,5.467685647,28.94205132,5.80084452,9.461790958,41.55170483,3,14,4,2013,1,157.5
05-04-13,8.7,6.1,6.9,2.6,986.6,983,984.7,3.6,92,83,88,9,1.7,10.5,4.195371359,26.92214657,31.11751793,76.58648339,1.000709916,6.421662524,6.417106919,23.85271363,4.918125503,7.42237244,33.77826645,4,14,4,2013,1,67.5
08-04-13,11.6,2.1,7.4,9.5,994,989.5,991.4,4.5,70,43,58,27,0.6,1,4.684344556,24.27245908,28.95680483,71.00380729,1.850891354,9.590602083,5.181612666,39.51228036,6.809692621,11.44149391,47.8064932,0,15,4,2013,1,157.5
09-04-13,15.6,6.1,10.8,9.5,988.9,988.4,988.7,0.5,86,56,67,30,0.8,5.5,12.23114613,31.03959582,43.27073623,40.79518608,1.614509425,4.097221917,2.537750386,13.19998476,1.671469305,5.711730588,44.48829167,1,15,4,2013,1,247.5
10-04-13,18.3,7.5,12.1,10.8,993.5,989.7,991.1,3.8,90,41,66,49,1.5,0,9.554210715,30.74090224,40.29510677,53.30352172,2.094393273,6.738760614,3.217523996,21.92115431,3.591996728,8.833152532,44.19437077,2,15,4,2013,1,225
11-04-13,20,6.6,13.9,13.4,994.6,992.4,993.3,2.2,85,37,59,48,2.3,0,6.555387645,16.26459505,22.81998757,39.44346092,1.388452124,3.444893385,2.481103473,21.18032066,1.358785176,4.833346542,39.55504681,3,15,4,2013,1,225
12-04-13,20,12,16,8,991.9,989.3,990.4,2.6,64,54,58,10,1.8,1.9,12.75225787,27.8623849,40.61464277,31.23384814,1.778093635,3.884953531,2.184898171,13.94336323,1.213420486,5.663047166,49.55990812,4,15,4,2013,1,270
22-04-13,17.9,10.9,14.2,7,995.5,994.5,994.9,1,94,63,74,31,0.3,0,9.050113066,27.60321036,36.65332975,50.7393279,1.63894356,4.99884405,3.050040387,18.10964734,2.536379873,6.637788756,46.27633118,0,17,4,2013,1,22.5
23-04-13,22.2,11,16.8,11.2,1004.8,1000.4,1002.5,4.4,84,37,57,47,1.4,0,18.50988814,27.81055893,46.3204472,44.35876347,3.06012857,4.597752578,1.502470394,16.53239904,2.186285848,7.657881167,79.38032451,1,17,4,2013,1,225
24-04-13,24.6,9.5,18.6,15.1,1008.2,1006.1,1007.2,2.1,70,31,45,39,1.6,0,11.13117251,26.9651266,38.09629774,37.97819905,1.995823502,4.834857545,2.42248753,17.93003837,1.836191822,6.830680802,75.1013729,2,17,4,2013,1,225
25-04-13,26.7,12.6,20,14.1,1006.3,1002.6,1004.3,3.7,53,30,44,23,1,0,9.215028408,25.25991489,34.47493466,45.18862227,2.76674069,7.584093206,2.741165167,30.02422312,3.427147231,10.3508313,62.04504333,3,17,4,2013,1,202.5
26-04-13,28,12.9,21.1,15.1,998.9,991.7,995,7.2,71,25,44,46,1,0,6.286943862,16.31457947,22.60152337,42.10119216,1.398742704,3.629728453,2.594993662,22.24837274,1.528158951,5.028471164,44.47387884,4,17,4,2013,1,225
29-04-13,27.3,13.2,21.5,14.1,999.5,998.6,999.1,0.9,73,35,50,38,0.8,0,7.715555897,18.42832347,26.14387327,37.09468836,2.924407727,6.98484105,2.388463478,37.90274824,2.59100502,9.909246465,103.2244676,0,18,4,2013,1,202.5
30-04-13,29,15.8,22.6,13.2,1000,998,998.9,2,70,32,49,38,0.8,0,3.430147371,13.87225457,17.30240196,62.84890213,1.565394533,6.330792563,4.044215326,45.63636381,3.978833622,7.896187107,51.84259013,1,18,4,2013,1,180
01-05-13,29.5,16.8,24.4,12.7,1000.5,997.3,998.7,3.2,66,32,47,34,1,2,4.050095638,15.21054628,19.26064253,60.22476711,1.810266044,6.806704494,3.793915202,44.82158912,4.086833358,8.616970811,45.68850027,2,18,5,2013,1,45
02-05-13,25.3,19,21.2,6.3,994.8,993.2,994.2,1.6,79,60,67,19,0.3,26.4,4.670043905,16.54883799,21.21888311,57.60063209,2.055137555,7.282616426,3.543615077,44.00681444,4.194833094,9.337754514,39.53441041,3,18,5,2013,1,315
03-05-13,26,15.2,20.4,10.8,993,992,992.4,1,90,47,66,43,0.9,0,5.405573585,17.71741169,23.12298531,54.15970225,1.137527663,3.728382493,3.277619186,21.04360703,2.019280857,4.865910162,37.37899536,4,18,5,2013,1,225
06-05-13,20.2,13.9,17.7,6.3,998.7,995.4,997.2,3.3,90,81,85,9,1,6.6,5.814370007,18.57466331,24.38902725,52.96862909,1.543495501,4.930871138,3.194613223,26.54622082,2.611814844,6.474365028,28.98784615,0,19,5,2013,1,67.5
07-05-13,23.2,15.5,17.4,7.7,994.7,994.4,994.6,0.3,88,63,79,25,1.3,0.4,7.044521048,19.9647053,27.00922872,46.98552193,1.668154857,4.727676998,2.834075612,23.68017422,2.221323713,6.395832417,29.25180475,1,19,5,2013,1,45
08-05-13,24.3,12.6,19.2,11.7,995.9,994.8,995.5,1.1,93,54,72,39,0.9,0,7.125902639,22.52718751,29.65308709,52.47317162,1.698455709,5.369345072,3.161310033,23.8349553,2.817465654,7.067800052,54.38956701,2,19,5,2013,1,45
09-05-13,25.5,15,20,10.5,996.7,995.7,996.2,1,86,51,65,35,0.3,0,4.367409352,20.26215739,24.62956681,67.61498233,1.228282973,5.698495587,4.639399643,28.12383439,3.853036784,6.92677858,47.6524217,3,19,5,2013,1,67.5
10-05-13,25.9,14.3,19.8,11.6,993.9,991.4,992.5,2.5,76,50,66,26,0.8,2.5,12.67579506,31.31324154,43.98902888,39.17906338,1.314770357,3.247900552,2.470317751,10.37229106,1.272497016,4.562670109,22.31681203,4,19,5,2013,1,225
13-05-13,20.2,10.7,14.9,9.5,997.1,996,996.4,1.1,76,30,53,46,0.8,0,9.289715175,19.16660006,28.45631332,27.17789291,1.138610507,2.349188516,2.063206427,12.25667833,0.638459939,3.487798789,39.66757895,0,20,5,2013,1,0
14-05-13,22.4,11,17,11.4,997.2,992.6,994.9,4.6,62,40,51,22,1,0,9.231445691,21.55553569,30.786978,35.65470122,1.42016126,3.316093465,2.335011916,15.38395293,1.182343217,4.736254204,49.66806437,1,20,5,2013,1,67.5
15-05-13,25.6,12.4,19.9,13.2,991.2,988.1,989.2,3.1,71,37,53,34,0.8,0,8.625364497,27.60316765,36.22852028,53.05120427,1.28564592,4.114365239,3.20023202,14.90540974,2.182720308,5.40000939,46.38704154,2,20,5,2013,1,135
16-05-13,22.1,14.6,16.5,7.5,987.1,985.5,986.3,1.6,85,67,74,18,0.6,2,10.88522534,22.33270862,33.21792247,26.76782255,1.872313183,3.841337544,2.051653312,17.20049999,1.028242417,5.71364875,42.85228935,3,20,5,2013,1,0
17-05-13,19.6,13.5,15.1,6.1,987.8,984.5,985.6,3.3,90,82,85,8,0.7,5,11.70816934,22.52856765,34.23674338,21.91612861,1.683866699,3.240054339,1.924175079,14.38198108,0.710094476,4.923921957,38.37775312,4,20,5,2013,1,0
20-05-13,22.9,11.7,17.1,11.2,996.1,994.9,995.4,1.2,79,60,53,19,2.3,1.4,16.84361998,33.95728249,50.80090257,25.47389398,1.188368969,2.395790266,2.016032333,7.055306227,0.610301072,3.584159242,41.54924615,0,21,5,2013,1,225
21-05-13,21,11.5,16.3,9.5,995.7,991.7,993.7,4,90,47,55,43,1.4,0,10.21190061,19.85538897,30.06729583,22.72587378,1.364669967,2.653380016,1.944338251,13.36352574,0.603003793,4.018050818,29.34637655,1,21,5,2013,1,225
22-05-13,23,10.5,17.8,12.5,988.8,985.5,987.1,3.3,72,52,54,20,0.7,0,6.235966767,19.99246501,26.22843496,53.13556662,1.016465489,3.258781112,3.205992872,16.3000466,1.731571809,4.275247121,20.24313825,2,21,5,2013,1,157.5
23-05-13,18.1,12.1,14.1,6,985.9,984.6,985.4,1.3,91,73,50,18,2.5,0,8.557776818,22.66571426,31.22350423,43.27200035,1.123266758,2.975030072,2.648551691,13.12568418,1.287355023,4.098298556,25.55207486,3,21,5,2013,1,45
24-05-13,17.3,11.2,12.9,6.1,988.4,986.8,987.4,1.6,90,81,62,9,0.7,1.1,10.81996365,25.99603151,36.81598806,37.46478173,1.146451623,2.754463275,2.402598785,10.59570679,1.031953654,3.900914146,36.3418134,4,21,5,2013,1,67.5
27-05-13,21.2,9.9,14.8,11.3,991,990.4,990.8,0.6,86,51,63,35,2,0,8.858219778,17.66437266,26.52259121,24.65504879,1.624785332,3.240020491,1.994122194,18.34212035,0.798828633,4.864805598,58.94195385,0,22,5,2013,1,225
28-05-13,19.9,11.1,15.7,8.8,990.8,986.4,988.7,4.4,76,50,66,26,1.8,0,36.20016447,72.18767432,108.3877986,24.65517711,1.759398984,3.508462536,1.99412559,4.860196105,0.865017652,5.267859568,37.83554217,1,22,5,2013,1,180
29-05-13,24.8,12.7,18.5,12.1,984,982,983.2,2,86,80,57,6,1.4,2.7,11.54874961,22.97308889,34.52183954,24.46965031,1.384347034,2.75378102,1.989227377,11.98698631,0.673840586,4.138128179,19.51285437,2,22,5,2013,1,180
30-05-13,18.6,10.9,12.2,7.7,983.5,982.8,983.2,0.7,85,50,86,35,0.6,12.1,14.32987872,29.60509314,43.93497294,26.7618092,1.368748342,2.809717149,2.053496302,9.947525739,0.753213287,4.178465598,25.61062136,3,22,5,2013,1,247.5
31-05-13,15.3,10.3,11.7,5,983.4,981.2,982.4,2.2,76,30,90,46,1.3,8.3,17.11100783,36.23709739,53.34810635,29.0539681,1.353149651,2.865653278,2.117765228,7.90806517,0.832585989,4.218803017,31.70838835,4,22,5,2013,1,225
03-06-13,20.7,12.5,16.3,8.2,996.2,996.1,996.2,0.1,71,57,65,14,0.3,3.4,16.1492416,27.27436353,43.42362065,11.03822694,1.901278142,3.211057986,1.688894389,11.77317294,0.354443868,5.112337956,17.25675423,0,23,6,2013,2,22.5
04-06-13,16.5,12.3,14.4,4.2,996.4,995.5,995.8,0.9,90,81,86,9,0.9,2.2,17.78798862,30.24900121,48.03699161,11.6469133,2.812276061,4.782358692,1.700529602,15.80997223,0.55699717,7.594635035,44.08340377,1,23,6,2013,2,202.5
05-06-13,19.7,13.4,16.2,6.3,998.6,997.3,997.7,1.3,93,71,83,22,0.3,1.2,15.25021168,29.40344702,44.65364553,22.07379111,2.643318502,5.096498145,1.928068124,17.33299549,1.124990354,7.739814365,59.38116364,2,23,6,2013,2,135
06-06-13,24.8,12.9,16.8,11.9,999.8,998.7,999.2,1.1,80,59,78,21,0.8,9.1,11.62907939,28.77690786,40.4059897,39.28344358,2.297073228,5.684256028,2.474564571,19.75283812,2.23297151,7.981329738,43.89878737,3,23,6,2013,2,112.5
07-06-13,23.8,13.2,18,10.6,999,997.4,998.1,1.6,89,72,82,17,1.4,1.8,9.871751755,27.07984709,36.95160365,45.22858752,1.70671835,4.681810594,2.743165323,17.28891075,2.117516802,6.388529774,55.77088935,4,23,6,2013,2,292.5
10-06-13,23.9,16.3,18.6,7.6,989.7,988.1,988.9,1.6,69,68,69,1,0.9,5.5,13.29847048,24.1079941,37.4064645,17.12061113,2.454988302,4.450500047,1.812839615,18.46068167,0.761952807,6.905488335,37.93050196,0,24,6,2013,2,112.5
11-06-13,20.3,15.4,16.8,4.9,995.8,991.3,993.8,4.5,77,76,76,1,1.1,3.2,11.36490787,25.82586401,37.1907797,33.88241496,1.880102469,4.272385775,2.272421767,16.54305069,1.447587477,6.152489538,35.37655979,1,24,6,2013,2,315
12-06-13,24.8,13.6,19.6,11.2,999.6,997.7,998.5,1.9,72,37,54,35,1.8,0,11.37153027,28.21399849,39.58553331,39.44357949,1.89449781,4.700454299,2.48110833,16.66000762,1.854027428,6.594952866,69.72596072,2,24,6,2013,2,67.5
13-06-13,26.7,14.2,21.2,12.5,1000.9,997.8,999.3,3.1,66,41,57,25,0.7,0,9.48163876,29.26459614,38.74623619,51.3204233,1.795936331,5.543066209,3.086449176,18.94120179,2.844725042,7.339002783,57.6112216,3,24,6,2013,2,45
14-06-13,29.3,15.3,22.7,14,997.8,997.2,997.4,0.6,75,43,60,32,1.7,0,7.858218751,30.48107595,38.33929468,61.26534037,1.426966579,5.53503002,3.878878524,18.1589063,3.391054981,6.961996595,32.79921111,4,24,6,2013,2,67.5
17-06-13,33.8,21.1,27.6,12.7,997.7,996.8,997.2,0.9,66,45,57,21,0.7,0,4.459168384,24.21199988,28.67116468,72.32872744,1.561801438,8.480131936,5.429711954,35.02450016,6.133571514,10.04193212,69.95701884,0,25,6,2013,2,90
18-06-13,34.7,22.7,29,12,997.4,996.6,996.9,0.8,69,41,55,28,1.1,0,3.486853845,21.53585824,25.02271489,75.67362019,1.564038531,9.659972452,6.176300813,44.85529364,7.310050864,11.22401224,86.88927412,1,25,6,2013,2,67.5
19-06-13,35.2,23.5,29.1,11.7,997,995.7,996.3,1.3,76,46,62,30,0.9,0,2.688147268,23.15074241,25.83888964,82.55407272,1.313913023,11.31562333,8.612155547,48.87801494,9.341507913,12.62953634,83.15366156,2,25,6,2013,2,135
20-06-13,35.5,24.3,29.4,11.2,995.4,993.4,994.4,2,78,46,61,32,0.9,0,5.447353083,30.8000162,36.24737347,73.4270051,1.648237123,9.319339012,5.654125174,30.25757828,6.842911532,10.9675774,73.23503169,3,25,6,2013,2,135
21-06-13,34.5,22.7,28,11.8,994.6,994.1,994.4,0.5,66,40,49,26,2.1,0,4.508413458,22.05670313,26.56511657,73.25896144,0.949172546,4.643677264,4.89234258,21.05336068,3.401909736,5.592849805,25.12624195,4,25,6,2013,2,225
24-06-13,23.5,14.9,16.2,8.6,995.2,992.9,994.2,2.3,89,81,86,8,1,10.1,24.09742329,48.61936999,72.7167824,35.15799879,1.133392877,2.286752694,2.017616963,4.70337788,0.803976484,3.420145059,37.16234578,0,26,6,2013,2,22.5
25-06-13,21.9,14.4,17.9,7.5,999.7,995.5,997.4,4.2,69,43,63,26,1.2,0,16.139436,35.78472768,51.92415469,44.25993931,1.010243937,2.387587894,2.411377036,7.773069851,1.065922913,3.39783119,36.25132597,1,26,6,2013,2,292.5
26-06-13,22.7,14.5,18.3,8.2,1004,1001.6,1002.4,2.4,71,37,54,34,1.8,0,8.181448702,22.95008536,31.13152697,53.36187984,0.887094996,2.488423093,2.805137109,10.84276182,1.327869341,3.375517321,35.34030616,2,26,6,2013,2,45
27-06-13,21.8,13.5,16.3,8.3,1005.3,1001.5,1003,3.8,56,42,50,14,1.1,0,9.065441249,21.97870774,31.04414718,46.03875961,1.343206115,3.256535875,2.424449857,14.81677591,1.499268723,4.599741722,32.1546538,3,26,6,2013,2,67.5
28-06-13,22.5,11.9,17.9,10.6,1000.4,998.5,999.2,1.9,64,38,52,26,1.5,0,8.581699548,31.99445939,40.5761589,64.90916846,0.996997143,3.717024167,3.728219476,11.61771206,2.412689479,4.714021306,33.84239725,4,26,6,2013,2,45
01-07-13,25.2,11.5,19.4,13.7,1006.7,1004.1,1005.2,2.6,68,44,53,24,0.7,0,6.855809662,22.27396687,29.12977515,59.73234743,1.207846581,3.924195106,3.248918504,17.61785464,2.344013855,5.132041443,43.14016162,0,27,7,2013,2,67.5
02-07-13,27.6,12.9,21.3,14.7,1004.1,1001.7,1002.8,2.4,68,42,58,26,0.8,0,4.842890237,21.76545199,26.60834659,70.89067961,1.145130834,5.146573425,4.494310407,23.64560785,3.648440877,6.291705289,62.75336465,1,27,7,2013,2,90
03-07-13,29.3,14.3,22.3,15,1001.3,998.9,999.8,2.4,64,34,52,30,0.7,0,4.266741422,21.20981304,25.47654688,73.68189507,1.270970243,6.317945842,4.970962837,29.78784315,4.655182226,7.588913826,66.24990864,2,27,7,2013,2,112.5
04-07-13,29.1,16.8,23.8,12.3,1004.1,1000.7,1002.3,3.4,63,35,51,28,0.9,0,6.358154965,23.33056705,29.68872075,64.34660057,1.23628745,4.536424073,3.669392643,19.44412265,2.919034679,5.772711276,48.35264537,3,27,7,2013,2,67.5
05-07-13,29.7,17.7,25.5,12,1007,1005.6,1006.3,1.4,56,44,52,12,1.2,0,3.626403673,27.47433599,31.10073796,82.73191923,0.535257194,4.055212085,7.576193515,14.76000034,3.354954787,4.590469028,22.50584167,4,27,7,2013,2,0
08-07-13,28.2,17.1,23.6,11.1,1009.1,1008.2,1008.7,0.9,74,52,65,22,1.2,0,3.832172597,25.14125521,28.97342174,80.05871066,0.94956747,6.229708477,6.560574863,24.77882836,4.987424285,7.179274442,31.29916944,0,28,7,2013,2,22.5
09-07-13,28.9,17.5,23.9,11.4,1007,1002.8,1004.7,4.2,83,49,64,34,1.3,0,6.271096361,26.56871152,32.83980502,69.12065275,1.672580268,7.086209504,4.236693234,26.67125765,4.898034264,8.758789006,46.54329263,1,28,7,2013,2,45
10-07-13,28.9,17.6,22.2,11.3,1000.6,997.1,998.8,3.5,80,77,79,3,0.3,5.4,6.811433682,31.74161105,38.5530458,71.92597402,1.630553354,7.598457647,4.660048461,23.93847507,5.465264673,9.229011257,66.0565564,2,28,7,2013,2,337.5
11-07-13,26.7,16.6,22.4,10.1,1000.8,996.7,998.3,4.1,80,57,69,23,1,0,4.856309676,25.44598537,30.30229369,75.03208769,0.901108181,4.721606965,5.239778158,18.5554102,3.542720278,5.622714895,41.21057309,3,28,7,2013,2,67.5
12-07-13,24.4,16.4,18.8,8,1004.1,1003.4,1003.7,0.7,78,47,63,31,1.1,0,6.333169713,29.3963952,35.72956491,71.8147313,0.959108497,4.451851712,4.641656,15.14420963,3.197085345,5.41096021,35.18452341,4,28,7,2013,2,67.5
15-07-13,28.2,13.8,21.6,14.4,1004.2,1002.3,1003.2,1.9,76,42,64,34,0.3,0,7.418736566,31.42641293,38.84514803,69.11623297,1.230928284,5.214319205,4.23608692,16.59215519,3.60394101,6.445247247,48.390626,0,29,7,2013,2,180
16-07-13,25.7,16.1,20.2,9.6,1008.2,1007.1,1007.5,1.1,72,42,56,30,1.4,0,10.53637351,31.67665823,42.21303007,56.48420425,1.635950601,4.918338173,3.006409955,15.5266952,2.778084179,6.554288513,32.52844195,1,29,7,2013,2,22.5
17-07-13,27.6,12.5,21.4,15.1,1007.5,1005.2,1006.2,2.3,69,34,57,35,0.3,0,8.803510742,31.53472373,40.33823163,63.47737379,1.567641774,5.615390462,3.582062276,17.807007,3.564502394,7.183031732,40.96108696,2,29,7,2013,2,90
18-07-13,30.1,14.4,22.9,15.7,1005.5,1003.9,1004.8,1.6,71,40,59,31,0.7,0,5.699750979,21.09735119,26.79709967,64.65539926,1.710333593,6.330716659,3.701451391,30.00716347,4.093150132,8.041049502,38.97827886,3,29,7,2013,2,67.5
19-07-13,30,15.8,24.2,14.2,1003.4,1001.1,1002.2,2.3,68,37,54,31,0.3,0,4.081787793,23.71206445,27.79385224,77.47959552,0.900456399,5.230962812,5.809234984,22.06034326,4.052928829,6.131419211,34.878389,4,29,7,2013,2,67.5
22-07-13,29.2,14,22.4,15.2,1003.9,1000.4,1002.2,3.5,68,38,57,30,0.5,0,5.914732392,26.88342412,32.79815642,71.21636446,1.284973827,5.840415777,4.545163219,21.72496982,4.159331786,7.125389584,46.58185833,0,30,7,2013,2,45
23-07-13,31.7,14.7,24.3,17,999.5,998.3,998.9,1.2,71,37,56,34,0.5,0,7.315207411,28.74084721,36.05606037,66.70168872,1.627041817,6.392513245,3.928917609,22.24190956,4.263914286,8.019556339,40.76286934,1,30,7,2013,2,157.5
24-07-13,32.5,16.1,24.5,16.4,999.5,998.4,999.1,1.1,81,37,61,44,0.4,2.2,7.828002805,26.84464262,34.67263729,61.85053283,1.931641766,6.624197022,3.429309274,24.67604846,4.097101154,8.555836782,53.69443485,2,30,7,2013,2,45
25-07-13,30,17.2,24.1,12.8,1001.4,1000.8,1001.1,0.6,85,46,69,39,0.8,0,5.177002799,26.54048104,31.71748651,74.48093605,1.426426635,7.312734902,5.126611299,27.55313625,5.446593406,8.739162272,42.394725,3,30,7,2013,2,45
26-07-13,33.1,18,26.6,15.1,1001.7,999.2,1000.3,2.5,78,39,62,39,0.3,0,4.315923526,25.8735036,30.18942358,78.17704136,1.035707564,6.208956957,5.994893897,23.99735672,4.853978848,7.24466367,36.0469918,4,30,7,2013,2,180
29-07-13,37.9,20.2,28.8,17.7,999.7,999,998.4,0.7,61,22,44,39,1.3,0,6.076441749,22.36661853,28.44306481,64.45781372,1.290341414,4.749584603,3.680874343,21.23514825,3.061478396,6.039926979,52.12623271,0,31,7,2013,2,247.5
30-07-13,28.1,18.8,22.8,9.3,1003.1,1001.9,1002.5,1.2,75,42,57,33,0.8,0,10.70545264,24.99669583,35.70214835,43.97039515,1.815257322,4.238534945,2.334949923,16.95638085,1.863700564,6.053792246,45.7659237,1,31,7,2013,2,0
31-07-13,30.3,14.9,23.8,15.4,1004.6,1003,1003.6,1.6,61,36,50,25,0.5,0,8.221255327,31.32637779,39.54763453,65.66610413,1.278654338,4.872201051,3.810412953,15.55303037,3.199384615,6.150855609,30.25586379,2,31,7,2013,2,45
01-08-13,30.5,16.5,25,14,1004.5,1003,1003.6,1.5,63,36,51,27,1.9,0,12.59015915,27.26846544,39.85861836,39.59600651,2.149992892,4.656573931,2.165855501,17.07677295,1.843817317,6.806565758,33.07058265,3,31,8,2013,2,22.5
02-08-13,33.7,16.2,25.8,17.5,1003.9,1001.4,1002.5,2.5,66,30,53,36,1,0,3.971048113,25.92495857,29.89599785,79.96071561,0.849245093,5.544290379,6.528492687,21.38591799,4.433254263,6.393533584,33.54023299,4,31,8,2013,2,45
05-08-13,33.2,22.1,27.1,11.1,1004.8,1001.6,1003,3.2,66,41,55,25,1,0,3.464085491,24.83769037,28.30176977,81.83588138,0.883257699,6.455718371,7.280045354,26.20246512,5.300184813,7.338974606,40.57066386,0,32,8,2013,2,90
